Date;Open;High;Low;Close;Adj Close;Volume
17/04/2006;1.710.910.034;1.716.719.971;1.684.349.976;1.694.319.946;1.694.319.946;1776170000
18/04/2006;1.699.000.000;1.730.329.956;1.699.000.000;1.726.640.015;1.726.640.015;2252800000
19/04/2006;1.729.709.961;1.734.099.976;1.720.640.015;1.734.040.039;1.734.040.039;2077690000
20/04/2006;1.734.500.000;1.741.349.976;1.724.619.995;1.728.900.024;1.728.900.024;2125120000
21/04/2006;1.736.729.980;1.737.199.951;1.701.569.946;1.709.020.020;1.709.020.020;2326080000
24/04/2006;1.706.510.010;1.711.040.039;1.697.000.000;1.706.439.941;1.706.439.941;2008130000
25/04/2006;1.711.349.976;1.711.349.976;1.694.520.020;1.701.469.971;1.701.469.971;2301780000
26/04/2006;1.704.430.054;1.710.000.000;1.696.500.000;1.702.199.951;1.702.199.951;2084230000
27/04/2006;1.695.030.029;1.727.790.039;1.688.250.000;1.717.140.015;1.717.140.015;2573560000
28/04/2006;1.705.520.020;1.717.489.990;1.699.510.010;1.700.709.961;1.700.709.961;2501760000
01/05/2006;1.706.800.049;1.709.439.941;1.680.520.020;1.686.609.985;1.686.609.985;2076120000
02/05/2006;1.692.949.951;1.697.180.054;1.686.650.024;1.689.930.054;1.689.930.054;2070740000
03/05/2006;1.692.619.995;1.693.520.020;1.679.260.010;1.686.300.049;1.686.300.049;2127260000
04/05/2006;1.688.410.034;1.707.359.985;1.688.410.034;1.701.030.029;1.701.030.029;2054110000
05/05/2006;1.711.640.015;1.716.189.941;1.706.329.956;1.713.839.966;1.713.839.966;1989260000
08/05/2006;1.713.739.990;1.721.130.005;1.712.180.054;1.715.229.980;1.715.229.980;1726260000
09/05/2006;1.711.930.054;1.715.729.980;1.708.030.029;1.711.170.044;1.711.170.044;1845230000
10/05/2006;1.706.189.941;1.707.380.005;1.690.900.024;1.694.819.946;1.694.819.946;2014270000
11/05/2006;1.693.709.961;1.694.469.971;1.653.790.039;1.657.479.980;1.657.479.980;2446770000
12/05/2006;1.649.829.956;1.652.260.010;1.634.650.024;1.635.810.059;1.635.810.059;2289510000
15/05/2006;1.629.250.000;1.640.099.976;1.619.260.010;1.634.780.029;1.634.780.029;2006700000
16/05/2006;1.635.619.995;1.637.699.951;1.617.969.971;1.623.689.941;1.623.689.941;1996620000
17/05/2006;1.611.209.961;1.618.849.976;1.595.619.995;1.598.910.034;1.598.910.034;2337800000
18/05/2006;1.607.979.980;1.612.530.029;1.587.040.039;1.587.109.985;1.587.109.985;2022640000
19/05/2006;1.589.819.946;1.604.479.980;1.575.810.059;1.600.859.985;1.600.859.985;2514380000
22/05/2006;1.587.979.980;1.595.060.059;1.571.060.059;1.584.569.946;1.584.569.946;2269960000
23/05/2006;1.597.500.000;1.601.750.000;1.569.010.010;1.569.010.010;1.569.010.010;2131750000
24/05/2006;1.567.770.020;1.586.619.995;1.554.760.010;1.580.180.054;1.580.180.054;2597020000
25/05/2006;1.589.989.990;1.600.219.971;1.579.239.990;1.599.680.054;1.599.680.054;2028960000
26/05/2006;1.605.189.941;1.606.459.961;1.595.290.039;1.606.369.995;1.606.369.995;1540700000
30/05/2006;1.599.109.985;1.606.369.995;1.571.290.039;1.571.290.039;1.571.290.039;1718660000
31/05/2006;1.575.770.020;1.587.780.029;1.568.219.971;1.579.579.956;1.579.579.956;2119060000
01/06/2006;1.581.079.956;1.616.569.946;1.579.579.956;1.616.569.946;1.616.569.946;2078740000
02/06/2006;1.626.189.941;1.626.290.039;1.599.170.044;1.612.900.024;1.612.900.024;1933380000
05/06/2006;1.606.109.985;1.612.900.024;1.577.489.990;1.577.500.000;1.577.500.000;1733250000
06/06/2006;1.581.939.941;1.583.900.024;1.560.229.980;1.575.390.015;1.575.390.015;2089540000
07/06/2006;1.578.770.020;1.592.369.995;1.563.949.951;1.565.219.971;1.565.219.971;1913870000
08/06/2006;1.555.849.976;1.566.589.966;1.525.780.029;1.561.550.049;1.561.550.049;2948100000
09/06/2006;1.567.920.044;1.575.119.995;1.550.140.015;1.550.969.971;1.550.969.971;1754740000
12/06/2006;1.553.650.024;1.555.089.966;1.520.290.039;1.520.310.059;1.520.310.059;1887720000
13/06/2006;1.523.640.015;1.536.500.000;1.511.530.029;1.516.849.976;1.516.849.976;2594500000
14/06/2006;1.519.290.039;1.531.589.966;1.512.979.980;1.530.260.010;1.530.260.010;2090140000
15/06/2006;1.538.140.015;1.576.790.039;1.530.260.010;1.573.079.956;1.573.079.956;2201490000
16/06/2006;1.568.530.029;1.573.079.956;1.554.829.956;1.562.839.966;1.562.839.966;2428150000
19/06/2006;1.568.380.005;1.568.890.015;1.543.849.976;1.548.939.941;1.548.939.941;1681580000
20/06/2006;1.549.949.951;1.565.170.044;1.544.300.049;1.548.319.946;1.548.319.946;1572100000
21/06/2006;1.550.660.034;1.585.880.005;1.548.319.946;1.573.560.059;1.573.560.059;1854850000
22/06/2006;1.571.109.985;1.573.670.044;1.546.119.995;1.554.489.990;1.554.489.990;1644700000
23/06/2006;1.551.469.971;1.566.900.024;1.544.109.985;1.551.050.049;1.551.050.049;1614510000
26/06/2006;1.553.479.980;1.561.469.971;1.549.130.005;1.556.170.044;1.556.170.044;1392940000
27/06/2006;1.556.140.015;1.559.189.941;1.525.890.015;1.527.000.000;1.527.000.000;1788170000
28/06/2006;1.531.300.049;1.538.650.024;1.520.930.054;1.538.250.000;1.538.250.000;1591310000
29/06/2006;1.546.010.010;1.585.560.059;1.538.250.000;1.585.560.059;1.585.560.059;2165390000
30/06/2006;1.590.270.020;1.590.829.956;1.574.380.005;1.575.229.980;1.575.229.980;2458840000
03/07/2006;1.580.630.005;1.586.439.941;1.575.229.980;1.586.250.000;1.586.250.000;788200000
05/07/2006;1.573.349.976;1.586.250.000;1.550.579.956;1.553.949.951;1.553.949.951;1586970000
06/07/2006;1.556.239.990;1.564.959.961;1.547.280.029;1.551.550.049;1.551.550.049;1585090000
07/07/2006;1.543.459.961;1.553.089.966;1.529.400.024;1.533.709.961;1.533.709.961;1759870000
10/07/2006;1.538.780.029;1.543.119.995;1.513.469.971;1.520.900.024;1.520.900.024;1561790000
11/07/2006;1.516.189.941;1.534.969.971;1.508.910.034;1.533.060.059;1.533.060.059;1971500000
12/07/2006;1.527.439.941;1.533.060.059;1.499.770.020;1.501.459.961;1.501.459.961;1776520000
13/07/2006;1.490.540.039;1.506.530.029;1.478.130.005;1.478.160.034;1.478.160.034;2022040000
14/07/2006;1.478.599.976;1.480.310.059;1.456.380.005;1.462.170.044;1.462.170.044;1779960000
17/07/2006;1.462.390.015;1.475.209.961;1.459.900.024;1.468.500.000;1.468.500.000;1504880000
18/07/2006;1.472.060.059;1.477.800.049;1.446.770.020;1.472.339.966;1.472.339.966;1996880000
19/07/2006;1.467.579.956;1.498.319.946;1.467.300.049;1.490.599.976;1.490.599.976;2304740000
20/07/2006;1.497.140.015;1.497.140.015;1.466.270.020;1.466.890.015;1.466.890.015;1951450000
21/07/2006;1.457.520.020;1.463.439.941;1.450.239.990;1.451.880.005;1.451.880.005;2346890000
24/07/2006;1.459.390.015;1.482.339.966;1.457.109.985;1.482.339.966;1.482.339.966;1975870000
25/07/2006;1.483.010.010;1.494.140.015;1.475.119.995;1.489.520.020;1.489.520.020;1913710000
26/07/2006;1.483.739.990;1.499.430.054;1.474.670.044;1.487.880.005;1.487.880.005;2073310000
27/07/2006;1.497.000.000;1.506.750.000;1.475.910.034;1.478.530.029;1.478.530.029;2120100000
28/07/2006;1.488.060.059;1.511.000.000;1.485.959.961;1.510.300.049;1.510.300.049;1803290000
31/07/2006;1.506.810.059;1.517.859.985;1.501.780.029;1.509.430.054;1.509.430.054;1582270000
01/08/2006;1.498.170.044;1.498.170.044;1.476.060.059;1.484.939.941;1.484.939.941;1663070000
02/08/2006;1.490.640.015;1.510.510.010;1.490.410.034;1.500.479.980;1.500.479.980;1755730000
03/08/2006;1.487.020.020;1.518.410.034;1.484.599.976;1.510.599.976;1.510.599.976;1818790000
04/08/2006;1.522.650.024;1.530.040.039;1.490.160.034;1.503.839.966;1.503.839.966;1832040000
07/08/2006;1.501.430.054;1.501.430.054;1.487.189.941;1.494.130.005;1.494.130.005;1428170000
08/08/2006;1.498.949.951;1.500.760.010;1.476.479.980;1.484.800.049;1.484.800.049;1889440000
09/08/2006;1.503.859.985;1.517.900.024;1.482.489.990;1.485.640.015;1.485.640.015;2074060000
10/08/2006;1.482.109.985;1.499.930.054;1.478.199.951;1.496.280.029;1.496.280.029;1730320000
11/08/2006;1.491.099.976;1.491.969.971;1.479.689.941;1.486.739.990;1.486.739.990;1423530000
14/08/2006;1.500.650.024;1.515.680.054;1.493.739.990;1.494.329.956;1.494.329.956;1480120000
15/08/2006;1.514.839.966;1.534.780.029;1.508.939.941;1.534.430.054;1.534.430.054;1755660000
16/08/2006;1.546.479.980;1.570.060.059;1.539.589.966;1.570.060.059;1.570.060.059;2474760000
17/08/2006;1.564.969.971;1.584.719.971;1.562.619.995;1.573.589.966;1.573.589.966;1919020000
18/08/2006;1.571.699.951;1.578.349.976;1.557.890.015;1.576.459.961;1.576.459.961;1683790000
21/08/2006;1.566.160.034;1.567.500.000;1.556.280.029;1.561.119.995;1.561.119.995;1314000000
22/08/2006;1.560.209.961;1.577.540.039;1.555.979.980;1.563.430.054;1.563.430.054;1555940000
23/08/2006;1.565.989.990;1.571.479.980;1.543.859.985;1.550.410.034;1.550.410.034;1457180000
24/08/2006;1.557.640.015;1.558.939.941;1.542.569.946;1.555.189.941;1.555.189.941;1404360000
25/08/2006;1.550.839.966;1.570.339.966;1.548.010.010;1.557.699.951;1.557.699.951;1282510000
28/08/2006;1.557.209.961;1.574.449.951;1.556.520.020;1.570.290.039;1.570.290.039;1333860000
29/08/2006;1.569.949.951;1.575.449.951;1.552.400.024;1.573.650.024;1.573.650.024;1580990000
30/08/2006;1.577.430.054;1.583.770.020;1.570.150.024;1.581.949.951;1.581.949.951;1620030000
31/08/2006;1.583.979.980;1.586.599.976;1.576.329.956;1.579.729.980;1.579.729.980;1700210000
01/09/2006;1.589.209.961;1.593.660.034;1.581.910.034;1.589.469.971;1.589.469.971;1325540000
05/09/2006;1.589.920.044;1.605.020.020;1.580.209.961;1.603.689.941;1.603.689.941;1732460000
06/09/2006;1.590.920.044;1.592.890.015;1.570.420.044;1.572.199.951;1.572.199.951;1797080000
07/09/2006;1.567.729.980;1.581.439.941;1.560.050.049;1.564.839.966;1.564.839.966;1847190000
08/09/2006;1.568.810.059;1.578.119.995;1.564.550.049;1.574.709.961;1.574.709.961;1457220000
11/09/2006;1.563.079.956;1.591.119.995;1.558.170.044;1.583.780.029;1.583.780.029;1694280000
12/09/2006;1.585.770.020;1.617.550.049;1.584.849.976;1.615.750.000;1.615.750.000;2007990000
13/09/2006;1.615.319.946;1.625.550.049;1.611.979.980;1.623.989.990;1.623.989.990;1860530000
14/09/2006;1.620.369.995;1.629.270.020;1.617.969.971;1.625.979.980;1.625.979.980;1826600000
15/09/2006;1.637.270.020;1.645.599.976;1.627.540.039;1.632.439.941;1.632.439.941;2455870000
18/09/2006;1.631.479.980;1.643.530.029;1.625.800.049;1.632.170.044;1.632.170.044;1914200000
19/09/2006;1.638.079.956;1.638.079.956;1.608.510.010;1.621.069.946;1.621.069.946;2079920000
20/09/2006;1.636.020.020;1.648.900.024;1.635.280.029;1.645.349.976;1.645.349.976;2164940000
21/09/2006;1.648.839.966;1.654.400.024;1.631.290.039;1.634.869.995;1.634.869.995;1993110000
22/09/2006;1.633.150.024;1.633.150.024;1.615.979.980;1.622.369.995;1.622.369.995;1646540000
25/09/2006;1.631.339.966;1.653.859.985;1.615.140.015;1.650.369.995;1.650.369.995;1833860000
26/09/2006;1.649.819.946;1.659.599.976;1.644.290.039;1.659.199.951;1.659.199.951;2011140000
27/09/2006;1.655.520.020;1.665.609.985;1.648.140.015;1.655.670.044;1.655.670.044;2039100000
28/09/2006;1.658.430.054;1.663.280.029;1.645.199.951;1.661.589.966;1.661.589.966;1805260000
29/09/2006;1.666.030.029;1.666.030.029;1.653.739.990;1.654.130.005;1.654.130.005;1812120000
02/10/2006;1.650.319.946;1.655.670.044;1.631.359.985;1.632.810.059;1.632.810.059;1769170000
03/10/2006;1.629.260.010;1.646.739.990;1.623.069.946;1.640.290.039;1.640.290.039;1946800000
04/10/2006;1.637.359.985;1.681.140.015;1.634.229.980;1.681.140.015;1.681.140.015;2190280000
05/10/2006;1.680.060.059;1.690.410.034;1.676.079.956;1.689.430.054;1.689.430.054;1911090000
06/10/2006;1.682.420.044;1.690.800.049;1.678.550.049;1.684.880.005;1.684.880.005;1672470000
09/10/2006;1.683.199.951;1.698.380.005;1.681.640.015;1.691.079.956;1.691.079.956;1485280000
10/10/2006;1.693.219.971;1.698.260.010;1.681.439.941;1.693.290.039;1.693.290.039;1760360000
11/10/2006;1.686.410.034;1.701.579.956;1.675.979.980;1.691.280.029;1.691.280.029;1995600000
12/10/2006;1.699.050.049;1.718.719.971;1.697.469.971;1.718.540.039;1.718.540.039;2003960000
13/10/2006;1.717.390.015;1.729.260.010;1.714.579.956;1.727.209.961;1.727.209.961;1940530000
16/10/2006;1.728.229.980;1.733.729.980;1.725.699.951;1.727.609.985;1.727.609.985;1823620000
17/10/2006;1.718.099.976;1.718.099.976;1.699.880.005;1.709.609.985;1.709.609.985;2125950000
18/10/2006;1.718.010.010;1.721.430.054;1.695.369.995;1.700.750.000;1.700.750.000;2130750000
19/10/2006;1.699.060.059;1.713.430.054;1.693.189.941;1.706.369.995;1.706.369.995;2000690000
20/10/2006;1.706.369.995;1.713.449.951;1.695.209.961;1.709.579.956;1.709.579.956;1922070000
23/10/2006;1.706.180.054;1.732.520.020;1.702.579.956;1.725.930.054;1.725.930.054;1823480000
24/10/2006;1.723.790.039;1.726.780.029;1.706.219.971;1.713.880.005;1.713.880.005;1856880000
25/10/2006;1.717.270.020;1.729.900.024;1.711.680.054;1.726.760.010;1.726.760.010;2100780000
26/10/2006;1.730.729.980;1.745.790.039;1.718.530.029;1.744.069.946;1.744.069.946;2339540000
27/10/2006;1.740.000.000;1.741.609.985;1.712.760.010;1.717.609.985;1.717.609.985;2268950000
30/10/2006;1.715.790.039;1.735.020.020;1.711.849.976;1.727.800.049;1.727.800.049;1724180000
31/10/2006;1.733.819.946;1.739.329.956;1.722.150.024;1.732.540.039;1.732.540.039;1922150000
01/11/2006;1.738.550.049;1.739.790.039;1.702.180.054;1.707.650.024;1.707.650.024;2027020000
02/11/2006;1.702.260.010;1.714.369.995;1.698.599.976;1.710.170.044;1.710.170.044;1887310000
03/11/2006;1.714.270.020;1.716.650.024;1.693.189.941;1.703.979.980;1.703.979.980;1830050000
06/11/2006;1.712.030.029;1.736.540.039;1.712.030.029;1.732.260.010;1.732.260.010;1892250000
07/11/2006;1.731.810.059;1.752.949.951;1.728.270.020;1.741.530.029;1.741.530.029;2088770000
08/11/2006;1.732.209.961;1.757.180.054;1.728.349.976;1.749.750.000;1.749.750.000;2076020000
09/11/2006;1.760.050.049;1.762.949.951;1.736.660.034;1.740.140.015;1.740.140.015;2380240000
10/11/2006;1.743.099.976;1.751.109.985;1.736.390.015;1.751.109.985;1.751.109.985;1680460000
13/11/2006;1.751.839.966;1.770.540.039;1.749.520.020;1.768.000.000;1.768.000.000;1720810000
14/11/2006;1.769.369.995;1.787.880.005;1.759.239.990;1.787.229.980;1.787.229.980;1926370000
15/11/2006;1.787.329.956;1.804.880.005;1.786.709.961;1.793.819.946;1.793.819.946;2103870000
16/11/2006;1.798.849.976;1.806.000.000;1.790.959.961;1.801.969.971;1.801.969.971;2038830000
17/11/2006;1.791.670.044;1.800.900.024;1.788.050.049;1.800.670.044;1.800.670.044;1732400000
20/11/2006;1.795.680.054;1.808.709.961;1.790.469.971;1.803.810.059;1.803.810.059;1697480000
21/11/2006;1.807.339.966;1.809.800.049;1.800.300.049;1.808.880.005;1.808.880.005;1660270000
22/11/2006;1.815.619.995;1.820.199.951;1.800.719.971;1.819.760.010;1.819.760.010;1573120000
24/11/2006;1.805.390.015;1.824.209.961;1.805.390.015;1.815.530.029;1.815.530.029;681510000
27/11/2006;1.810.910.034;1.813.920.044;1.775.170.044;1.775.170.044;1.775.170.044;1950300000
28/11/2006;1.769.420.044;1.782.650.024;1.763.339.966;1.780.339.966;1.780.339.966;1958630000
29/11/2006;1.787.650.024;1.796.500.000;1.776.099.976;1.792.770.020;1.792.770.020;1903430000
30/11/2006;1.791.339.966;1.800.469.971;1.781.489.990;1.791.250.000;1.791.250.000;2134200000
01/12/2006;1.790.630.005;1.793.310.059;1.760.010.010;1.775.119.995;1.775.119.995;2040520000
04/12/2006;1.782.599.976;1.808.119.995;1.782.130.005;1.799.930.054;1.799.930.054;1954530000
05/12/2006;1.806.500.000;1.810.819.946;1.797.369.995;1.804.849.976;1.804.849.976;1990600000
06/12/2006;1.801.400.024;1.804.880.005;1.792.290.039;1.799.130.005;1.799.130.005;1889000000
07/12/2006;1.802.560.059;1.808.199.951;1.777.199.951;1.777.459.961;1.777.459.961;2051030000
08/12/2006;1.773.800.049;1.799.219.971;1.767.829.956;1.786.209.961;1.786.209.961;1840600000
11/12/2006;1.786.209.961;1.803.380.005;1.779.650.024;1.791.739.990;1.791.739.990;1813340000
12/12/2006;1.792.180.054;1.794.050.049;1.771.300.049;1.781.969.971;1.781.969.971;1927540000
13/12/2006;1.793.859.985;1.793.859.985;1.774.050.049;1.783.439.941;1.783.439.941;1782430000
14/12/2006;1.786.520.020;1.811.079.956;1.786.520.020;1.803.410.034;1.803.410.034;1889510000
15/12/2006;1.818.209.961;1.821.180.054;1.805.449.951;1.808.560.059;1.808.560.059;2324650000
18/12/2006;1.812.930.054;1.820.939.941;1.783.239.990;1.790.989.990;1.790.989.990;1936350000
19/12/2006;1.776.609.985;1.792.780.029;1.766.349.976;1.785.119.995;1.785.119.995;1960720000
20/12/2006;1.787.660.034;1.795.410.034;1.777.920.044;1.777.920.044;1.777.920.044;1749530000
21/12/2006;1.780.530.029;1.781.510.010;1.759.079.956;1.766.280.029;1.766.280.029;1732880000
22/12/2006;1.765.290.039;1.765.979.980;1.748.609.985;1.748.609.985;1.748.609.985;1306530000
26/12/2006;1.746.859.985;1.754.699.951;1.746.069.946;1.753.550.049;1.753.550.049;1016200000
27/12/2006;1.757.089.966;1.766.150.024;1.754.869.995;1.763.410.034;1.763.410.034;1216260000
28/12/2006;1.757.589.966;1.765.060.059;1.752.640.015;1.758.939.941;1.758.939.941;1237530000
29/12/2006;1.759.150.024;1.774.640.015;1.755.040.039;1.756.900.024;1.756.900.024;1413920000
03/01/2007;1.769.219.971;1.793.050.049;1.731.709.961;1.759.369.995;1.759.369.995;2435280000
04/01/2007;1.763.150.024;1.799.069.946;1.757.000.000;1.792.910.034;1.792.910.034;2104210000
05/01/2007;1.787.790.039;1.787.790.039;1.770.290.039;1.785.300.049;1.785.300.049;2060360000
08/01/2007;1.786.390.015;1.795.449.951;1.776.989.990;1.787.140.015;1.787.140.015;1905620000
09/01/2007;1.791.750.000;1.802.439.941;1.776.729.980;1.795.630.005;1.795.630.005;2144160000
10/01/2007;1.790.510.010;1.817.219.971;1.784.280.029;1.816.150.024;1.816.150.024;2274210000
11/01/2007;1.820.750.000;1.840.880.005;1.818.089.966;1.834.859.985;1.834.859.985;2436270000
12/01/2007;1.832.150.024;1.845.680.054;1.830.339.966;1.844.810.059;1.844.810.059;2175810000
16/01/2007;1.844.729.980;1.847.540.039;1.836.829.956;1.842.439.941;1.842.439.941;2139550000
17/01/2007;1.835.050.049;1.843.069.946;1.824.739.990;1.827.680.054;1.827.680.054;2273880000
18/01/2007;1.821.989.990;1.824.339.966;1.789.390.015;1.793.680.054;1.793.680.054;2456180000
19/01/2007;1.787.819.946;1.802.219.971;1.787.520.020;1.796.810.059;1.796.810.059;2037890000
22/01/2007;1.800.329.956;1.800.530.029;1.771.239.990;1.779.020.020;1.779.020.020;1900860000
23/01/2007;1.776.829.956;1.790.069.946;1.771.439.941;1.773.400.024;1.773.400.024;2001100000
24/01/2007;1.785.420.044;1.803.459.961;1.781.819.946;1.802.630.005;1.802.630.005;2202040000
25/01/2007;1.806.750.000;1.810.239.990;1.774.579.956;1.777.750.000;1.777.750.000;2202280000
26/01/2007;1.783.380.005;1.784.819.946;1.763.300.049;1.772.969.971;1.772.969.971;2067080000
29/01/2007;1.771.050.049;1.786.969.971;1.767.089.966;1.775.079.956;1.775.079.956;1915400000
30/01/2007;1.780.260.010;1.782.209.961;1.772.030.029;1.777.760.010;1.777.760.010;1769600000
31/01/2007;1.774.439.941;1.798.489.990;1.764.630.005;1.792.280.029;1.792.280.029;2186710000
01/02/2007;1.801.599.976;1.806.810.059;1.785.540.039;1.791.449.951;1.791.449.951;2170040000
02/02/2007;1.795.680.054;1.800.390.015;1.788.969.971;1.798.130.005;1.798.130.005;1876770000
05/02/2007;1.796.479.980;1.804.400.024;1.789.719.971;1.795.390.015;1.795.390.015;1875310000
06/02/2007;1.799.329.956;1.800.050.049;1.776.510.010;1.793.060.059;1.793.060.059;2113710000
07/02/2007;1.803.229.980;1.816.770.020;1.796.180.054;1.810.949.951;1.810.949.951;2198410000
08/02/2007;1.807.410.034;1.814.479.980;1.800.630.005;1.810.540.039;1.810.540.039;1995880000
09/02/2007;1.815.219.971;1.819.300.049;1.780.439.941;1.785.530.029;1.785.530.029;2186590000
12/02/2007;1.787.109.985;1.787.109.985;1.774.250.000;1.778.420.044;1.778.420.044;1840250000
13/02/2007;1.782.160.034;1.789.979.980;1.778.660.034;1.783.819.946;1.783.819.946;1821390000
14/02/2007;1.792.739.990;1.818.550.049;1.792.290.039;1.814.979.980;1.814.979.980;2173580000
15/02/2007;1.815.489.990;1.824.089.966;1.813.069.946;1.823.410.034;1.823.410.034;1949670000
16/02/2007;1.818.560.059;1.823.369.995;1.813.900.024;1.821.489.990;1.821.489.990;1887430000
20/02/2007;1.817.839.966;1.835.310.059;1.808.109.985;1.833.709.961;1.833.709.961;2165590000
21/02/2007;1.827.030.029;1.839.130.005;1.824.530.029;1.839.130.005;1.839.130.005;2012450000
22/02/2007;1.845.469.971;1.851.469.971;1.832.599.976;1.846.339.966;1.846.339.966;1850960000
23/02/2007;1.845.410.034;1.846.770.020;1.832.400.024;1.839.770.020;1.839.770.020;2012220000
26/02/2007;1.848.479.980;1.849.089.966;1.819.760.010;1.830.589.966;1.830.589.966;1912480000
27/02/2007;1.801.869.995;1.808.079.956;1.750.699.951;1.756.270.020;1.756.270.020;3037380000
28/02/2007;1.754.880.005;1.778.170.044;1.746.290.039;1.761.599.976;1.761.599.976;2620450000
01/03/2007;1.729.030.029;1.768.959.961;1.717.949.951;1.753.449.951;1.753.449.951;2710750000
02/03/2007;1.740.869.995;1.752.859.985;1.726.030.029;1.726.030.029;1.726.030.029;2352790000
05/03/2007;1.726.030.029;1.739.050.049;1.710.969.971;1.712.939.941;1.712.939.941;2291680000
06/03/2007;1.730.390.015;1.747.209.961;1.727.119.995;1.743.099.976;1.743.099.976;2121430000
07/03/2007;1.740.790.039;1.746.859.985;1.733.819.946;1.736.099.976;1.736.099.976;1959330000
08/03/2007;1.753.599.976;1.757.520.020;1.741.469.971;1.746.430.054;1.746.430.054;1989910000
09/03/2007;1.759.540.039;1.760.959.961;1.734.349.976;1.744.739.990;1.744.739.990;1875050000
12/03/2007;1.742.979.980;1.758.489.990;1.742.050.049;1.756.420.044;1.756.420.044;1637980000
13/03/2007;1.747.319.946;1.756.219.971;1.722.479.980;1.722.479.980;1.722.479.980;2235000000
14/03/2007;1.724.650.024;1.743.150.024;1.711.280.029;1.743.150.024;1.743.150.024;2255630000
15/03/2007;1.743.479.980;1.749.579.956;1.737.040.039;1.744.869.995;1.744.869.995;1690430000
16/03/2007;1.743.579.956;1.750.390.015;1.733.579.956;1.742.229.980;1.742.229.980;2031650000
19/03/2007;1.752.189.941;1.764.369.995;1.747.050.049;1.758.229.980;1.758.229.980;1650970000
20/03/2007;1.759.489.990;1.772.739.990;1.757.939.941;1.767.250.000;1.767.250.000;1761940000
21/03/2007;1.774.510.010;1.806.349.976;1.763.540.039;1.806.349.976;1.806.349.976;2158740000
22/03/2007;1.806.760.010;1.807.430.054;1.793.380.005;1.799.750.000;1.799.750.000;1887290000
23/03/2007;1.800.180.054;1.804.630.005;1.792.739.990;1.794.040.039;1.794.040.039;1634470000
26/03/2007;1.796.010.010;1.802.949.951;1.774.959.961;1.802.949.951;1.802.949.951;1817870000
27/03/2007;1.798.140.015;1.798.890.015;1.787.979.980;1.789.930.054;1.789.930.054;1708060000
28/03/2007;1.781.660.034;1.789.650.024;1.770.540.039;1.770.540.039;1.770.540.039;1868310000
29/03/2007;1.783.439.941;1.783.479.980;1.753.430.054;1.771.719.971;1.771.719.971;1926070000
30/03/2007;1.772.859.985;1.783.329.956;1.758.099.976;1.772.359.985;1.772.359.985;1998550000
02/04/2007;1.775.920.044;1.779.300.049;1.761.650.024;1.773.329.956;1.773.329.956;1784170000
03/04/2007;1.782.500.000;1.801.900.024;1.781.890.015;1.796.310.059;1.796.310.059;1932030000
04/04/2007;1.797.280.029;1.804.540.039;1.795.000.000;1.801.739.990;1.801.739.990;1933300000
05/04/2007;1.801.099.976;1.812.939.941;1.798.530.029;1.812.939.941;1.812.939.941;1537800000
09/04/2007;1.818.750.000;1.819.040.039;1.805.089.966;1.808.189.941;1.808.189.941;1714880000
10/04/2007;1.807.060.059;1.816.930.054;1.806.910.034;1.816.930.054;1.816.930.054;1834530000
11/04/2007;1.815.380.005;1.815.729.980;1.793.250.000;1.798.089.966;1.798.089.966;1957970000
12/04/2007;1.795.150.024;1.814.680.054;1.788.400.024;1.813.489.990;1.813.489.990;1905500000
13/04/2007;1.811.660.034;1.818.420.044;1.801.890.015;1.816.849.976;1.816.849.976;1834320000
16/04/2007;1.823.689.941;1.835.680.054;1.823.689.941;1.833.959.961;1.833.959.961;1779410000
17/04/2007;1.835.670.044;1.838.099.976;1.829.109.985;1.834.910.034;1.834.910.034;1900920000
18/04/2007;1.828.760.010;1.839.310.059;1.823.290.039;1.832.390.015;1.832.390.015;2046760000
19/04/2007;1.823.199.951;1.840.280.029;1.819.310.059;1.832.469.971;1.832.469.971;2112920000
20/04/2007;1.848.689.941;1.856.430.054;1.838.770.020;1.845.890.015;1.845.890.015;2084270000
23/04/2007;1.848.489.990;1.854.750.000;1.844.800.049;1.850.180.054;1.850.180.054;1928530000
24/04/2007;1.856.319.946;1.863.760.010;1.844.050.049;1.858.869.995;1.858.869.995;2220610000
25/04/2007;1.865.770.020;1.883.579.956;1.859.060.059;1.881.329.956;1.881.329.956;2644120000
26/04/2007;1.889.579.956;1.896.770.020;1.884.260.010;1.889.569.946;1.889.569.946;2406090000
27/04/2007;1.886.319.946;1.894.969.971;1.883.359.985;1.891.060.059;1.891.060.059;2078160000
30/04/2007;1.891.810.059;1.891.810.059;1.867.750.000;1.867.750.000;1.867.750.000;2080710000
01/05/2007;1.872.339.966;1.876.189.941;1.857.329.956;1.873.430.054;1.873.430.054;2351750000
02/05/2007;1.874.560.059;1.894.300.049;1.874.390.015;1.889.729.980;1.889.729.980;2073150000
03/05/2007;1.892.599.976;1.899.489.990;1.888.739.990;1.895.640.015;1.895.640.015;2137140000
04/05/2007;1.902.400.024;1.905.849.976;1.888.400.024;1.895.699.951;1.895.699.951;2214130000
07/05/2007;1.896.099.976;1.901.420.044;1.893.969.971;1.895.959.961;1.895.959.961;1652300000
08/05/2007;1.890.079.956;1.901.209.961;1.883.010.010;1.899.829.956;1.899.829.956;1897750000
09/05/2007;1.891.199.951;1.909.300.049;1.890.160.034;1.905.650.024;1.905.650.024;2104220000
